"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";"Characteristics:Марка автомобиля";Weight;Length;Width;Height;"SEO title";"SEO descr";"SEO keywords";"FB title";"FB descr"
933221656782;;;;"Роллетные крышки>>>Роллетные крышки AW;Роллетные крышки";"Крышка роллетная Arcane Warrior для Toyota Hilux";;"<strong>Легкая и прочная алюминиевая крышка для пикапов Arcane Warrior Roll-up cover. Подходит для Toyota Hilux.</strong><br /><ul><li data-list=""bullet"">Удобная конструкция позволяет легко открыть доступ к багажнику пикапа, в закрытом состоянии защищая груз от непогоды и посторонних</li><li data-list=""bullet"">Алюминиевый профиль выглядит стильно и современно</li><li data-list=""bullet"">Встроенная светодиодная подсветка</li><li data-list=""bullet"">Простая установка</li><li data-list=""bullet"">Выдерживает нагрузку на поверхности крышки до 150 кг</li><li data-list=""bullet"">Снабжена надежным замком</li><li data-list=""bullet"">Возможна установка с багажной системой Arcane Warrior Ultra Ridge</li></ul><br /><strong>Характеристики</strong><br /><strong>Размеры:</strong>#nbsp;<br /><strong>Вес:</strong>#nbsp;46.9кг<br /><strong>Материал:</strong>#nbsp;Алюминиевый сплав 6063-T5<br /><strong>Нагрузка:</strong>#nbsp;150кг";https://static.tildacdn.com/stor3836-3430-4039-b835-316237336134/e09197d560253221caa619bbd7589273.jpg;;;;;;bCniyRXhsRtzSTp7sbpi;;Toyota;0;0;0;0;;;;;
702341754602;;B.008.000031;;;"Крышка роллетная Arcane Warrior для Toyota Hilux - 2015 Toyota Hilux REVO";;;;94715.00;;;"Выберите модель автомобиля:2015 Toyota Hilux REVO";;Zg1ph7S8DUzT23tsbSF2;933221656782;;0;0;0;0;;;;;
974493835092;;B.008.000022;;;"Крышка роллетная Arcane Warrior для Toyota Hilux - 2015+ Toyota Hilux REVO";;;;94715.00;;;"Выберите модель автомобиля:2015+ Toyota Hilux REVO";;l6xG2xgKt99DrOvDrDoy;933221656782;;0;0;0;0;;;;;
149542103272;;B.008.000032;;;"Крышка роллетная Arcane Warrior для Toyota Hilux - 2021–2025 Toyota Hilux REVO";;;;94715.00;;;"Выберите модель автомобиля:2021–2025 Toyota Hilux REVO";;J81L7ZbxbN08RmVndNK4;933221656782;;0;0;0;0;;;;;
466258203162;;B.008.000033;;;"Крышка роллетная Arcane Warrior для Toyota Hilux - 2015 Toyota Hilux VIGO";;;;94715.00;;;"Выберите модель автомобиля:2015 Toyota Hilux VIGO";;bm8C4Ao0g8A2B6S5VYA8;933221656782;;0;0;0;0;;;;;
523110993852;;B.008.000034;;;"Крышка роллетная Arcane Warrior для Toyota Hilux - 2009–2014 Toyota Hilux VIGO";;;;94715.00;;;"Выберите модель автомобиля:2009–2014 Toyota Hilux VIGO";;1PceUYkP4FtSauJkkoa6;933221656782;;0;0;0;0;;;;;
850481990502;;;;"Роллетные крышки>>>Роллетные крышки AW;Роллетные крышки";"Крышка роллетная Arcane Warrior для Toyota Tacoma";;"<strong>Легкая и прочная алюминиевая крышка для пикапов Arcane Warrior Roll-up cover. Подходит для Toyota Tacoma.</strong><br /><ul><li data-list=""bullet"">Удобная конструкция позволяет легко открыть доступ к багажнику пикапа, в закрытом состоянии защищая груз от непогоды и посторонних</li><li data-list=""bullet"">Алюминиевый профиль выглядит стильно и современно</li><li data-list=""bullet"">Встроенная светодиодная подсветка</li><li data-list=""bullet"">Простая установка</li><li data-list=""bullet"">Выдерживает нагрузку на поверхности крышки до 150 кг</li><li data-list=""bullet"">Снабжена надежным замком</li><li data-list=""bullet"">Возможна установка с багажной системой Arcane Warrior Ultra Ridge</li></ul><br /><strong>Характеристики</strong><br /><strong>Размеры:</strong>#nbsp;<br /><strong>Вес:</strong>#nbsp;46.9кг<br /><strong>Материал:</strong>#nbsp;Алюминиевый сплав 6063-T5<br /><strong>Нагрузка:</strong>#nbsp;150кг";https://static.tildacdn.com/stor3836-3430-4039-b835-316237336134/e09197d560253221caa619bbd7589273.jpg;;;;;;6Az1x8VJJH2G2AlRTLdd;;Toyota;0;0;0;0;;;;;
667554126052;;B.008.000021;;;"Крышка роллетная Arcane Warrior для Toyota Tacoma - 2016 Toyota Tacoma 6.0FT";;;;94715.00;;;"Выберите модель автомобиля:2016 Toyota Tacoma 6.0FT";;GJCjPtZj6PXovKF619cJ;850481990502;;0;0;0;0;;;;;
343883939262;;B.008.000020;;;"Крышка роллетная Arcane Warrior для Toyota Tacoma - 2016+ Toyota Tacoma 5.0FT";;;;94715.00;;;"Выберите модель автомобиля:2016+ Toyota Tacoma 5.0FT";;HYbBTiNtkyiafY557Vol;850481990502;;0;0;0;0;;;;;
833521248402;;;;;"Крышка роллетная Arcane Warrior для Toyota Tacoma - 2024 Toyota Tacoma 5.0FT / 6.0FT";;;;94715.00;;;"Выберите модель автомобиля:2024 Toyota Tacoma 5.0FT / 6.0FT";;BV8HrU3RO6XOJPvHIkVp;850481990502;;0;0;0;0;;;;;
623189369992;;;;"Роллетные крышки>>>Роллетные крышки AW;Роллетные крышки";"Крышка роллетная Arcane Warrior для Toyota Tundra";;"<strong>Легкая и прочная алюминиевая крышка для пикапов Arcane Warrior Roll-up cover. Подходит для Toyota Tundra.</strong><br /><ul><li data-list=""bullet"">Удобная конструкция позволяет легко открыть доступ к багажнику пикапа, в закрытом состоянии защищая груз от непогоды и посторонних</li><li data-list=""bullet"">Алюминиевый профиль выглядит стильно и современно</li><li data-list=""bullet"">Встроенная светодиодная подсветка</li><li data-list=""bullet"">Простая установка</li><li data-list=""bullet"">Выдерживает нагрузку на поверхности крышки до 150 кг</li><li data-list=""bullet"">Снабжена надежным замком</li><li data-list=""bullet"">Возможна установка с багажной системой Arcane Warrior Ultra Ridge</li></ul><br /><strong>Характеристики</strong><br /><strong>Размеры</strong>: 1720*1722*292мм<br /><strong>Вес</strong>: 46.9кг<br /><strong>Материал</strong>: Алюминиевый сплав 6063-T5<br /><strong>Нагрузка</strong>: 150кг";https://static.tildacdn.com/stor3836-3430-4039-b835-316237336134/e09197d560253221caa619bbd7589273.jpg;;;;;;Jpp3Yy0gg2cTZlocePf3;;Toyota;0;0;0;0;;;;;
358657384302;;;;;"Крышка роллетная Arcane Warrior для Toyota Tundra - 2010 Toyota Tundra 6.5FT";;;;94715.00;;;"Выберите модель автомобиля:2010 Toyota Tundra 6.5FT";;nVfkehR7D57UG3zSnScy;623189369992;;0;0;0;0;;;;;
840228676102;;;;;"Крышка роллетная Arcane Warrior для Toyota Tundra - 2007–2021 Toyota Tundra 6.0FT / 5.0FT";;;;94715.00;;;"Выберите модель автомобиля:2007–2021 Toyota Tundra 6.0FT / 5.0FT";;LrVMt2GJkPMPL3ZCjav5;623189369992;;0;0;0;0;;;;;
566955962312;;;;;"Крышка роллетная Arcane Warrior для Toyota Tundra - 2010 Toyota Tundra 5.5FT";;;;94715.00;;;"Выберите модель автомобиля:2010 Toyota Tundra 5.5FT";;kvvMsG3R49HcYIFnlS6g;623189369992;;0;0;0;0;;;;;
851542830382;;B.008.000018;;;"Крышка роллетная Arcane Warrior для Toyota Tundra - 2010–2021 Toyota Tundra 5.5FT";;;;94715.00;;;"Выберите модель автомобиля:2010–2021 Toyota Tundra 5.5FT";;3IMIfGlP3Toj1S7u0mT2;623189369992;;0;0;0;0;;;;;
690484297822;;B.008.000019;;;"Крышка роллетная Arcane Warrior для Toyota Tundra - 2022 Toyota Tundra";;;;94715.00;;;"Выберите модель автомобиля:2022 Toyota Tundra";;1yiuvgVJ1V0yjHusZTPO;623189369992;;0;0;0;0;;;;;
421544694222;;;;"Роллетные крышки>>>Роллетные крышки AW;Роллетные крышки";"Крышка роллетная Arcane Warrior для Chevrolet Silverado";;"<strong>Легкая и прочная алюминиевая крышка для пикапов Arcane Warrior Roll-up cover. Подходит для Chevrolet Silverado.</strong><br /><ul><li data-list=""bullet"">Удобная конструкция позволяет легко открыть доступ к багажнику пикапа, в закрытом состоянии защищая груз от непогоды и посторонних</li><li data-list=""bullet"">Алюминиевый профиль выглядит стильно и современно</li><li data-list=""bullet"">Встроенная светодиодная подсветка</li><li data-list=""bullet"">Простая установка</li><li data-list=""bullet"">Выдерживает нагрузку на поверхности крышки до 150 кг</li><li data-list=""bullet"">Снабжена надежным замком</li><li data-list=""bullet"">Возможна установка с багажной системой Arcane Warrior Ultra Ridge</li></ul><br /><strong>Характеристики</strong><br /><strong>Размеры:</strong>#nbsp;<br /><strong>Вес:</strong>#nbsp;46.9кг<br /><strong>Материал:</strong>#nbsp;Алюминиевый сплав 6063-T5<br /><strong>Нагрузка:</strong>#nbsp;150кг";https://static.tildacdn.com/stor3836-3430-4039-b835-316237336134/e09197d560253221caa619bbd7589273.jpg;;;;;;EFGAhMH4SkVriDgvYfU9;;Chevrolet;0;0;0;0;;;;;
297972661782;;;;;"Крышка роллетная Arcane Warrior для Chevrolet Silverado - 2014 Chevrolet Silverado 5.8FT";;;;94715.00;;;"Выберите модель автомобиля:2014 Chevrolet Silverado 5.8FT";;m9xCmzelEPP6xttLxzZZ;421544694222;;0;0;0;0;;;;;
937550770012;;;;;"Крышка роллетная Arcane Warrior для Chevrolet Silverado - 2014 Chevrolet Silverado 6.5FT";;;;94715.00;;;"Выберите модель автомобиля:2014 Chevrolet Silverado 6.5FT";;uoL7OlCbcudJKd8f4AdK;421544694222;;0;0;0;0;;;;;
279506646282;;;;;"Крышка роллетная Arcane Warrior для Chevrolet Silverado - 2014–2018 Chevrolet Silverado";;;;94715.00;;;"Выберите модель автомобиля:2014–2018 Chevrolet Silverado";;J9b1TOrGX05jIl5uVYdd;421544694222;;0;0;0;0;;;;;
480669593662;;;;;"Крышка роллетная Arcane Warrior для Chevrolet Silverado - 2014 Chevrolet Silverado 1500 5.8FT";;;;94715.00;;;"Выберите модель автомобиля:2014 Chevrolet Silverado 1500 5.8FT";;30YaeUcbCCtNg2LfiaYS;421544694222;;0;0;0;0;;;;;
410256295212;;;;;"Крышка роллетная Arcane Warrior для Chevrolet Silverado - 2015–2018 Chevrolet Silverado 1500 5.8FT";;;;94715.00;;;"Выберите модель автомобиля:2015–2018 Chevrolet Silverado 1500 5.8FT";;JDG7mbHpGaDe4sLuZX6Z;421544694222;;0;0;0;0;;;;;
598926008602;;;;;"Крышка роллетная Arcane Warrior для Chevrolet Silverado - 2015–2018 Chevrolet Silverado 6.5FT";;;;94715.00;;;"Выберите модель автомобиля:2015–2018 Chevrolet Silverado 6.5FT";;AHS0kZ08D0Lbs6p5px28;421544694222;;0;0;0;0;;;;;
415273484532;;;;;"Крышка роллетная Arcane Warrior для Chevrolet Silverado - 2019–2022 Chevrolet Silverado 5.8FT";;;;94715.00;;;"Выберите модель автомобиля:2019–2022 Chevrolet Silverado 5.8FT";;R8KiMHiuLgipjKLJECrX;421544694222;;0;0;0;0;;;;;
508143692652;;;;;"Крышка роллетная Arcane Warrior для Chevrolet Silverado - 2019–2022 Chevrolet Silverado 6.5FT";;;;94715.00;;;"Выберите модель автомобиля:2019–2022 Chevrolet Silverado 6.5FT";;0gnpHODhggHPC3R0AShD;421544694222;;0;0;0;0;;;;;
517339043512;;;;"Роллетные крышки>>>Роллетные крышки AW;Роллетные крышки";"Крышка роллетная Arcane Warrior для Chevrolet Montana (2012-2024)";;"<strong>Легкая и прочная алюминиевая крышка для пикапов Arcane Warrior Roll-up cover. Подходит для Chevrolet Montana (2012-2024).</strong><br /><ul><li data-list=""bullet"">Удобная конструкция позволяет легко открыть доступ к багажнику пикапа, в закрытом состоянии защищая груз от непогоды и посторонних</li><li data-list=""bullet"">Алюминиевый профиль выглядит стильно и современно</li><li data-list=""bullet"">Встроенная светодиодная подсветка</li><li data-list=""bullet"">Простая установка</li><li data-list=""bullet"">Выдерживает нагрузку на поверхности крышки до 150 кг</li><li data-list=""bullet"">Снабжена надежным замком</li><li data-list=""bullet"">Возможна установка с багажной системой Arcane Warrior Ultra Ridge</li></ul><br /><strong>Характеристики</strong><br /><strong>Размеры:</strong>#nbsp;<br /><strong>Вес:</strong>#nbsp;46.9кг<br /><strong>Материал:</strong>#nbsp;Алюминиевый сплав 6063-T5<br /><strong>Нагрузка:</strong>#nbsp;150кг";https://static.tildacdn.com/stor3836-3430-4039-b835-316237336134/e09197d560253221caa619bbd7589273.jpg;94715.00;;;;;VRJ5JXDk3OzJ7NZJXdJe;;Chevrolet;0;0;0;0;;;;;
183360486852;;B.008.000023;;"Роллетные крышки>>>Роллетные крышки AW;Роллетные крышки";"Крышка роллетная Arcane Warrior для Volkswagen Amarok 2010+";;"<strong>Легкая и прочная алюминиевая крышка для пикапов Arcane Warrior Roll-up cover. Подходит для Volkswagen Amarok 2010+.</strong><br /><ul><li data-list=""bullet"">Удобная конструкция позволяет легко открыть доступ к багажнику пикапа, в закрытом состоянии защищая груз от непогоды и посторонних</li><li data-list=""bullet"">Алюминиевый профиль выглядит стильно и современно</li><li data-list=""bullet"">Встроенная светодиодная подсветка</li><li data-list=""bullet"">Простая установка</li><li data-list=""bullet"">Выдерживает нагрузку на поверхности крышки до 150 кг</li><li data-list=""bullet"">Снабжена надежным замком</li><li data-list=""bullet"">Возможна установка с багажной системой Arcane Warrior Ultra Ridge</li></ul><br /><strong>Характеристики</strong><br /><strong>Размеры:</strong>#nbsp;<br /><strong>Вес:</strong>#nbsp;46.9кг<br /><strong>Материал:</strong>#nbsp;Алюминиевый сплав 6063-T5<br /><strong>Нагрузка:</strong>#nbsp;150кг";https://static.tildacdn.com/stor3836-3430-4039-b835-316237336134/e09197d560253221caa619bbd7589273.jpg;94715.00;;;;;oMtaLPY3ohjIxmxg4YGn;;Volkswagen;0;0;0;0;;;;;
624734229372;;;;"Роллетные крышки>>>Роллетные крышки AW;Роллетные крышки";"Крышка роллетная Arcane Warrior для SsangYong Musso";;"<strong>Легкая и прочная алюминиевая крышка для пикапов Arcane Warrior Roll-up cover. Подходит для SsangYong Musso.</strong><br /><ul><li data-list=""bullet"">Удобная конструкция позволяет легко открыть доступ к багажнику пикапа, в закрытом состоянии защищая груз от непогоды и посторонних</li><li data-list=""bullet"">Алюминиевый профиль выглядит стильно и современно</li><li data-list=""bullet"">Встроенная светодиодная подсветка</li><li data-list=""bullet"">Простая установка</li><li data-list=""bullet"">Выдерживает нагрузку на поверхности крышки до 150 кг</li><li data-list=""bullet"">Снабжена надежным замком</li><li data-list=""bullet"">Возможна установка с багажной системой Arcane Warrior Ultra Ridge</li></ul><br /><strong>Характеристики</strong><br /><strong>Размеры:</strong>#nbsp;<br /><strong>Вес:</strong>#nbsp;46.9кг<br /><strong>Материал:</strong>#nbsp;Алюминиевый сплав 6063-T5<br /><strong>Нагрузка:</strong>#nbsp;150кг";https://static.tildacdn.com/stor3836-3430-4039-b835-316237336134/e09197d560253221caa619bbd7589273.jpg;;;;;;2dARxyPmrR8r9Cage2dB;;SsangYong;0;0;0;0;;;;;
860977411972;;;;;"Крышка роллетная Arcane Warrior для SsangYong Musso - 2019+ SsangYong MUSSO (Long Bed)";;;;94715.00;;;"Выберите модель автомобиля:2019+ SsangYong MUSSO (Long Bed)";;doSHcjPAHra1vNDHm4YP;624734229372;;0;0;0;0;;;;;
500273444712;;;;;"Крышка роллетная Arcane Warrior для SsangYong Musso - 2019 SsangYong MUSSO (Standard Bed)";;;;94715.00;;;"Выберите модель автомобиля:2019 SsangYong MUSSO (Standard Bed)";;ZVytecZ8KEoBJboCPXOl;624734229372;;0;0;0;0;;;;;
509453988932;;;;"Роллетные крышки>>>Роллетные крышки AW;Роллетные крышки";"Крышка роллетная Arcane Warrior для GMC Sierra";;"<strong>Легкая и прочная алюминиевая крышка для пикапов Arcane Warrior Roll-up cover. Подходит для GMC Sierra.</strong><br /><ul><li data-list=""bullet"">Удобная конструкция позволяет легко открыть доступ к багажнику пикапа, в закрытом состоянии защищая груз от непогоды и посторонних</li><li data-list=""bullet"">Алюминиевый профиль выглядит стильно и современно</li><li data-list=""bullet"">Встроенная светодиодная подсветка</li><li data-list=""bullet"">Простая установка</li><li data-list=""bullet"">Выдерживает нагрузку на поверхности крышки до 150 кг</li><li data-list=""bullet"">Снабжена надежным замком</li><li data-list=""bullet"">Возможна установка с багажной системой Arcane Warrior Ultra Ridge</li></ul><br /><strong>Характеристики</strong><br /><strong>Размеры:</strong>#nbsp;<br /><strong>Вес:</strong>#nbsp;46.9кг<br /><strong>Материал:</strong>#nbsp;Алюминиевый сплав 6063-T5<br /><strong>Нагрузка:</strong>#nbsp;150кг";https://static.tildacdn.com/stor3836-3430-4039-b835-316237336134/e09197d560253221caa619bbd7589273.jpg;;;;;;vAeIZAfDiabgrPydX9pS;;GMC;0;0;0;0;;;;;
756969982672;;;;;"Крышка роллетная Arcane Warrior для GMC Sierra - 2015–2019 GMC 2500 6.8FT";;;;94715.00;;;"Выберите модель автомобиля:2015–2019 GMC 2500 6.8FT";;JeUJr2hvf6BGD53IZmrt;509453988932;;0;0;0;0;;;;;
502766528092;;;;;"Крышка роллетная Arcane Warrior для GMC Sierra - 2019 GMC SIERRA 2500 6.9FT";;;;94715.00;;;"Выберите модель автомобиля:2019 GMC SIERRA 2500 6.9FT";;SxMpjtseXUuYRVaXvU2X;509453988932;;0;0;0;0;;;;;
781329637552;;;;"Роллетные крышки>>>Роллетные крышки AW;Роллетные крышки";"Крышка роллетная Arcane Warrior для Ford Ranger";;"<strong>Легкая и прочная алюминиевая крышка для пикапов Arcane Warrior Roll-up cover. Подходит для Ford Ranger разных модификаций.</strong><br /><ul><li data-list=""bullet"">Удобная конструкция позволяет легко открыть доступ к багажнику пикапа, в закрытом состоянии защищая груз от непогоды и посторонних</li><li data-list=""bullet"">Алюминиевый профиль выглядит стильно и современно</li><li data-list=""bullet"">Встроенная светодиодная подсветка</li><li data-list=""bullet"">Простая установка</li><li data-list=""bullet"">Выдерживает нагрузку на поверхности крышки до 150 кг</li><li data-list=""bullet"">Снабжена надежным замком</li><li data-list=""bullet"">Возможна установка с багажной системой Arcane Warrior Ultra Ridge</li></ul><br /><strong>Характеристики</strong><br /><strong>Размеры:</strong>#nbsp;1515*1552*292мм<br /><strong>Вес:</strong>#nbsp;43кг<br /><strong>Материал:</strong>#nbsp;алюминиевый сплав 6063-T5<br /><strong>Допустимая нагрузка:#nbsp;</strong>150 кг<br /><strong>Подходит для пикапов:</strong>#nbsp;Ford Ranger";https://static.tildacdn.com/stor3836-3430-4039-b835-316237336134/e09197d560253221caa619bbd7589273.jpg;;;;;;xLhhhkJTtIoF7bH5yefh;;Ford;0;0;0;0;;;;;
611413487652;;;;;"Крышка роллетная Arcane Warrior для Ford Ranger - 2022 Ford MAVERICK";;;;94715.00;;;"Выберите модель автомобиля:2022 Ford MAVERICK";;na3nxm4pux9zkxAffMxo;781329637552;;0;0;0;0;;;;;
240249810822;;;;;"Крышка роллетная Arcane Warrior для Ford Ranger - 2015–2021 Ford RANGER WILDTRAK";;;;94715.00;;;"Выберите модель автомобиля:2015–2021 Ford RANGER WILDTRAK";;0RrOPS7fVt39IfZ9roA9;781329637552;;0;0;0;0;;;;;
582778706302;;;;;"Крышка роллетная Arcane Warrior для Ford Ranger - 2012–2015 Ford RANGER WILDTRAK";;;;94715.00;;;"Выберите модель автомобиля:2012–2015 Ford RANGER WILDTRAK";;U99OtvU2kfEhxPxEz2Si;781329637552;;0;0;0;0;;;;;
184177304002;;B.008.000010;;;"Крышка роллетная Arcane Warrior для Ford Ranger - 2022+ Ford RANGER (without factory rollover bar)";;;;94715.00;;;"Выберите модель автомобиля:2022+ Ford RANGER (without factory rollover bar)";;FN5gpdbgklr2ktIJRKB3;781329637552;;0;0;0;0;;;;;
966100850692;;B.008.000035;;;"Крышка роллетная Arcane Warrior для Ford Ranger - 2022+ Ford RANGER WILDTRAK";;;;94715.00;;;"Выберите модель автомобиля:2022+ Ford RANGER WILDTRAK";;V6SXdPobR4Yi34vDMLdd;781329637552;;0;0;0;0;;;;;
328233948512;;B.008.000011;;;"Крышка роллетная Arcane Warrior для Ford Ranger - 2022+ Ford RANGER (with factory rollover bar)";;;;94715.00;;;"Выберите модель автомобиля:2022+ Ford RANGER (with factory rollover bar)";;36s8PzrIa0iBInR7V8lR;781329637552;;0;0;0;0;;;;;
960422568042;;;;"Роллетные крышки>>>Роллетные крышки AW;Роллетные крышки";"Крышка роллетная Arcane Warrior для Isuzu D-MAX";;"<strong>Легкая и прочная алюминиевая крышка для пикапов Arcane Warrior Roll-up cover. Подходит для Isuzu D-MAX.</strong><br /><ul><li data-list=""bullet"">Удобная конструкция позволяет легко открыть доступ к багажнику пикапа, в закрытом состоянии защищая груз от непогоды и посторонних</li><li data-list=""bullet"">Алюминиевый профиль выглядит стильно и современно</li><li data-list=""bullet"">Встроенная светодиодная подсветка</li><li data-list=""bullet"">Простая установка</li><li data-list=""bullet"">Выдерживает нагрузку на поверхности крышки до 150 кг</li><li data-list=""bullet"">Снабжена надежным замком</li><li data-list=""bullet"">Возможна установка с багажной системой Arcane Warrior Ultra Ridge</li></ul><br /><strong>Характеристики</strong><br /><strong>Размеры:</strong>#nbsp;<br /><strong>Вес:</strong>#nbsp;46.9кг<br /><strong>Материал:</strong>#nbsp;Алюминиевый сплав 6063-T5<br /><strong>Нагрузка:</strong>#nbsp;150кг";https://static.tildacdn.com/stor3836-3430-4039-b835-316237336134/e09197d560253221caa619bbd7589273.jpg;;;;;;FnYM5K5UoBA9dVVb2Yxh;;Isuzu;0;0;0;0;;;;;
965450073392;;B.008.000026;;;"Крышка роллетная Arcane Warrior для Isuzu D-MAX - 2021+ Isuzu D-MAX";;;;94715.00;;;"Выберите модель автомобиля:2021+ Isuzu D-MAX";;V5eaNyyhFLPApG4sF6h2;960422568042;;0;0;0;0;;;;;
309611771232;;;;;"Крышка роллетная Arcane Warrior для Isuzu D-MAX - 2021+ Isuzu D-MAX (with plastic roll bar)";;;;94715.00;;;"Выберите модель автомобиля:2021+ Isuzu D-MAX (with plastic roll bar)";;L5kHNslGX4Axo4IvMycS;960422568042;;0;0;0;0;;;;;
283740394272;;;;;"Крышка роллетная Arcane Warrior для Isuzu D-MAX - 2013–2023 Isuzu D-MAX (Middle East version with guard rail)";;;;94715.00;;;"Выберите модель автомобиля:2013–2023 Isuzu D-MAX (Middle East version with guard rail)";;9VDTNUfzEA5l4ME70tFb;960422568042;;0;0;0;0;;;;;
429162180712;;;;"Роллетные крышки>>>Роллетные крышки AW;Роллетные крышки";"Крышка роллетная Arcane Warrior для Mitsubishi Triton";;"<strong>Легкая и прочная алюминиевая крышка для пикапов Arcane Warrior Roll-up cover. Подходит для Mitsubishi Triton.</strong><br /><ul><li data-list=""bullet"">Удобная конструкция позволяет легко открыть доступ к багажнику пикапа, в закрытом состоянии защищая груз от непогоды и посторонних</li><li data-list=""bullet"">Алюминиевый профиль выглядит стильно и современно</li><li data-list=""bullet"">Встроенная светодиодная подсветка</li><li data-list=""bullet"">Простая установка</li><li data-list=""bullet"">Выдерживает нагрузку на поверхности крышки до 150 кг</li><li data-list=""bullet"">Снабжена надежным замком</li><li data-list=""bullet"">Возможна установка с багажной системой Arcane Warrior Ultra Ridge</li></ul><br /><strong>Характеристики</strong><br /><strong>Размеры:</strong>#nbsp;<br /><strong>Вес:</strong>#nbsp;46.9кг<br /><strong>Материал:</strong>#nbsp;Алюминиевый сплав 6063-T5<br /><strong>Нагрузка:</strong>#nbsp;150кг";https://static.tildacdn.com/stor3836-3430-4039-b835-316237336134/e09197d560253221caa619bbd7589273.jpg;;;;;;OuYVI42ESF1UdCKZ9UaD;;Mitsubishi;0;0;0;0;;;;;
537764747112;;;;;"Крышка роллетная Arcane Warrior для Mitsubishi Triton - 2015/ 2022 Mitsubishi TRITON";;;;94715.00;;;"Выберите модель автомобиля:2015/ 2022 Mitsubishi TRITON";;lh72SaZVBGuRniujOJKs;429162180712;;0;0;0;0;;;;;
535316252772;;B.008.000025;;;"Крышка роллетная Arcane Warrior для Mitsubishi Triton - 2024 Mitsubishi TRITON (without sport bar)";;;;94715.00;;;"Выберите модель автомобиля:2024 Mitsubishi TRITON (without sport bar)";;zF3IZjfsMrGYzUsJlSyK;429162180712;;0;0;0;0;;;;;
535319175822;;B.008.000024;;;"Крышка роллетная Arcane Warrior для Mitsubishi Triton - 2024 Mitsubishi TRITON (with factory rollover bar)";;;;94715.00;;;"Выберите модель автомобиля:2024 Mitsubishi TRITON (with factory rollover bar)";;Kiz38SySoeiU6ukN9mRU;429162180712;;0;0;0;0;;;;;
357568294522;;;;"Роллетные крышки>>>Роллетные крышки XRD;Роллетные крышки";"Роллетная крышка XRD для Ford F150 (2021+)";;"Размеры упаковки: 1750*1520";https://static.tildacdn.com/stor3836-3430-4039-b835-316237336134/e09197d560253221caa619bbd7589273.jpg;;;;;;cMlMk4DApaslAX1Dbdp1;;Ford;0;0;0;0;;;;;
434157200482;;JL-F1750-M;;;"Роллетная крышка XRD для Ford F150 (2021+) - Ручной с пружинным механизмом";;;;225720.00;;;"Выберите тип роллеты:Ручной с пружинным механизмом";;hTnb2oKoiOjrrOS8hVD7;357568294522;;0;0;0;0;;;;;
121968097012;;JL-F1750-E;;;"Роллетная крышка XRD для Ford F150 (2021+) - Электропривод с ДУ";;;;251370.00;;;"Выберите тип роллеты:Электропривод с ДУ";;CDFeOLtnGSpJBiZSJ6mR;357568294522;;0;0;0;0;;;;;
124593875222;;A.001.000305;;"Багажники>>>Багажники M’linkX;Багажники";"Багажник экспедиционный M'LinkX для Suzuki Jimny 4 двери (2023-2025)";;"Компания Arcane Warrior представляет обновлённую багажную платформу M’linkX Roof Rack 2.0 для установки на автомобиль с заводскими рейлингами — модульную систему нового поколения, разработанную для путешествий, экспедиций и повседневного использования.<br /><br />Новая платформа была протестирована в реальных условиях на маршрутах Внутренней Монголии. За время испытаний было пройдено почти 900 миль, что позволило подтвердить надёжность конструкции и удобство эксплуатации в различных сценариях — от длительных автономных поездок до ежедневных маршрутов.<br /><br />M’linkX Roof Rack 2.0 — это не просто багажник, а универсальная платформа, адаптирующаяся под образ жизни владельца. Система поддерживает установку световых комплектов Light Bar Kits, обеспечивая дополнительное освещение и комфорт в пути.<br /><br />Ключевая особенность платформы — запатентованная система быстрого крепления. Установка и замена аксессуаров занимают всего несколько секунд и не требуют сверления или вмешательства в конструкцию автомобиля, сохраняя его целостность и внешний вид.<br /><br />M’linkX Roof Rack 2.0 сочетает в себе функциональность, продуманную модульность и фирменный подход Arcane Warrior к надёжности и свободе передвижения<br /><br /><strong>Основные особенности: </strong><br /><ul><li data-list=""bullet"">Тонкий профиль толщиной всего 3.7см из прочного алюминиевого сплава</li><li data-list=""bullet"">Вес в 2-3 раза легче аналогов при максимальной нагрузке 350кг.</li><li data-list=""bullet"">Уникальная система расширения: добавь необходимое количество поперечин, пристегни оборудование и дополнительный свет за минуту.</li><li data-list=""bullet"">Эстетичный дизайн выделяет ваш автомобиль в потоке.</li></ul>";https://static.tildacdn.com/stor3537-3264-4864-b561-383862623362/306a0078099c9eea7bb05138c8659dc0.png;141237.00;;;;;IGcAZAZ5o6VOhFUoC0Vf;;Zeekr;0;0;0;0;;;;;
106954177302;;;;"Роллетные крышки>>>Роллетные крышки XRD;Роллетные крышки";"Роллетная крышка XRD для Ford Ranger (2024+)";;"Размеры упаковки: 1516*1320";https://static.tildacdn.com/stor3836-3430-4039-b835-316237336134/e09197d560253221caa619bbd7589273.jpg;;;;;;d6Pm4uGlG6sExovJs0Hp;;Ford;0;0;0;0;;;;;
136668784872;;JL-Y1516-M;;;"Роллетная крышка XRD для Ford Ranger (2024+) - Ручной с пружинным механизмом";;;;207765.00;;;"Выберите тип роллеты:Ручной с пружинным механизмом";;asdmPS5zs1bx6rNM3kN7;106954177302;;0;0;0;0;;;;;
